customer_id,compras,gasto_total,visitas,price_mean,price_max,antiguedad_dias,edad_anios,views_per_day,buys_per_100d,view_to_buy,log_visitas,log_compras,log_gasto_total,log_price_mean,log_price_max,gen_female,gen_male,gen_unk,cat_blouse,cat_dress,cat_jacket,cat_jeans,cat_shirt,cat_shoes,cat_skirt,cat_slacks,cat_suit,cat_t-shirt,dev_desktop,dev_mobile,color_blue,color_green,color_orange,color_purple,color_red,color_white,color_yellow,adj_luxury,adj_deluxe,adj_exclusive,adj_elegant,adj_casual,adj_modern,adj_classic,adj_stylish,adj_durable,adj_lightweight,adj_premium,adj_sport,adj_comfort,adj_trend
CUST_0066,13,17405.23,59,1338.8638461538462,1475.75,954,26.368240930869266,0.06184486373165619,1.2333965844402277,4.214285714285714,4.0943445622221,2.6390573296152584,9.764583467096466,7.200323280434705,7.297599006187345,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
CUST_0067,6,7887.35,25,1314.5583333333334,1482.01,1138,28.930869267624914,0.021968365553602813,0.4846526655896607,3.5714285714285716,3.258096538021482,1.9459101490553132,8.973142266494854,7.182016442586034,7.301829085203532,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
CUST_0068,16,20102.48,109,1256.405,1482.01,483,25.21286789869952,0.22567287784679088,2.7444253859348198,6.411764705882353,4.700480365792417,2.833213344056216,9.908648213389506,7.136805352400415,7.301829085203532,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
CUST_0069,13,15674.25,70,1205.7115384615386,1374.32,414,26.64476386036961,0.16908212560386474,2.5291828793774322,5.0,4.2626798770413155,2.6390573296152584,9.659838314337255,7.09565420203064,7.226441710296608,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
CUST_0070,17,20721.41,80,1218.9064705882354,1490.05,466,21.801505817932924,0.17167381974248927,3.0035335689045937,4.444444444444445,4.394449154672439,2.8903717578961645,9.938971002350929,7.106529471336244,7.307235848743045,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
CUST_0071,9,11255.52,47,1250.6133333333335,1482.01,1150,30.288843258042437,0.0408695652173913,0.72,4.7,3.871201010907891,2.302585092994046,9.32870279531066,7.132188664768771,7.301829085203532,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
CUST_0072,13,17410.22,58,1339.2476923076924,1495.27,577,24.539356605065024,0.10051993067590988,1.9202363367799116,4.142857142857143,4.07753744390572,2.6390573296152584,9.76487010497685,7.200609720868965,7.310730623533058,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
CUST_0073,17,21680.1,82,1275.3,1490.05,672,23.81930184804928,0.12202380952380952,2.202072538860104,4.555555555555555,4.418840607796598,2.8903717578961645,9.984196192273833,7.151720545988645,7.307235848743045,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
CUST_0074,7,8298.39,48,1185.4842857142855,1490.65,1188,23.93702943189596,0.04040404040404041,0.5434782608695652,6.0,3.8918202981106265,2.0794415416798357,9.02393729710797,7.078749831552365,7.307638168794068,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CUST_0075,12,15516.59,47,1293.0491666666667,1482.01,670,26.535249828884325,0.07014925373134329,1.5584415584415585,3.6153846153846154,3.871201010907891,2.5649493574615367,9.649729498174324,7.1655314702174335,7.301829085203532,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
CUST_0076,18,23322.12,73,1295.6733333333332,1490.05,365,21.963039014373717,0.2,3.8709677419354835,3.8421052631578947,4.30406509320417,2.9444389791664403,10.05720042225281,7.16755728931934,7.307235848743045,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
CUST_0077,16,20168.86,78,1260.55375,1482.01,306,20.826830937713893,0.2549019607843137,3.940886699507389,4.588235294117647,4.3694478524670215,2.833213344056216,9.91194468992268,7.140099375179759,7.301829085203532,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
CUST_0078,11,13658.52,61,1241.6836363636364,1490.65,572,30.390143737166323,0.10664335664335664,1.6369047619047619,5.083333333333333,4.127134385045092,2.4849066497880004,9.522191993415149,7.125028542916157,7.307638168794068,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
CUST_0079,7,8882.83,31,1268.9757142857143,1474.05,1184,21.426420260095824,0.026182432432432432,0.545171339563863,3.875,3.4657359027997265,2.0794415416798357,9.091988049306693,7.146753056660124,7.29644716650447,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
CUST_0080,15,17954.73,73,1196.982,1482.01,451,22.809034907597535,0.16186252771618626,2.722323049001815,4.5625,4.30406509320417,2.772588722239781,9.795664563032254,7.088393753520782,7.301829085203532,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
CUST_0081,11,13944.77,62,1267.7063636363637,1490.65,608,19.520876112251884,0.10197368421052631,1.5536723163841808,5.166666666666667,4.143134726391533,2.4849066497880004,9.54293151546082,7.1457530490056245,7.307638168794068,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
CUST_0082,19,24118.23,93,1269.3805263157894,1457.27,641,24.54757015742642,0.14508580343213728,2.564102564102564,4.65,4.543294782270004,2.995732273553991,10.09076472661679,7.1470717615937325,7.285006080609129,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
CUST_0083,9,10432.31,50,1159.1455555555556,1314.0,795,25.152635181382614,0.06289308176100629,1.005586592178771,5.0,3.9318256327243257,2.302585092994046,9.252758851435908,7.0563007551557915,7.181591944611865,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST_0084,10,12664.4,47,1266.44,1489.82,1088,21.470225872689937,0.043198529411764705,0.8417508417508417,4.2727272727272725,3.871201010907891,2.3978952727983707,9.44662914504008,7.144754397066787,7.307081583130891,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
CUST_0085,10,12885.03,40,1288.5030000000002,1489.26,268,26.899383983572896,0.14925373134328357,2.717391304347826,3.6363636363636362,3.713572066704308,2.3978952727983707,9.463899057803902,7.162012151801826,7.306705880361031,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST_0086,11,14632.81,58,1330.2554545454545,1487.42,330,22.12183436002738,0.17575757575757575,2.558139534883721,4.833333333333333,4.07753744390572,2.4849066497880004,9.59108988389652,7.193877726760481,7.30547043363024,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
CUST_0087,10,12198.37,53,1219.837,1469.53,953,25.404517453798768,0.055613850996852045,0.9496676163342831,4.818181818181818,3.9889840465642745,2.3978952727983707,9.40913959004373,7.107291968065672,7.293378159010021,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
CUST_0088,11,13537.46,57,1230.6781818181817,1486.39,484,28.65160848733744,0.11776859504132231,1.8835616438356164,4.75,4.060443010546419,2.4849066497880004,9.513289802922381,7.116132893913938,7.3047781851055475,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
CUST_0089,12,14864.82,58,1238.735,1486.39,583,27.994524298425734,0.09948542024013722,1.7569546120058566,4.461538461538462,4.07753744390572,2.5649493574615367,9.606819897045648,7.122652926082496,7.3047781851055475,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
CUST_0090,11,14125.71,52,1284.1554545454544,1475.75,1226,23.668720054757017,0.04241435562805873,0.8295625942684767,4.333333333333333,3.970291913552122,2.4849066497880004,9.555822610634138,7.158634966312242,7.297599006187345,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
CUST_0091,10,14054.0,44,1405.4,1495.27,767,19.241615331964407,0.05736636245110821,1.1534025374855825,4.0,3.8066624897703196,2.3978952727983707,9.550733483340633,7.2487885269309125,7.310730623533058,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
CUST_0092,21,26686.329999999998,111,1270.777619047619,1490.05,313,21.587953456536617,0.3546325878594249,5.084745762711864,5.045454545454546,4.718498871295094,3.091042453358316,10.191944199927272,7.148170900823155,7.307235848743045,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
CUST_0093,10,12229.88,47,1222.9879999999998,1454.61,665,29.796030116358658,0.07067669172932331,1.3071895424836601,4.2727272727272725,3.871201010907891,2.3978952727983707,9.411719180303594,7.109869659102644,7.283180335733642,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
CUST_0094,7,8850.44,33,1264.3485714285714,1490.05,845,29.900068446269678,0.03905325443786982,0.7407407407407408,4.125,3.5263605246161616,2.0794415416798357,9.088335436630242,7.1431029137409645,7.307235848743045,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
CUST_0095,6,7640.78,32,1273.4633333333334,1482.01,1207,21.01574264202601,0.026512013256006627,0.4590665646518745,4.571428571428571,3.4965075614664802,1.9459101490553132,8.941385839317133,7.1502804539502485,7.301829085203532,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
CUST_0096,17,20907.36,99,1229.844705882353,1475.75,824,28.432580424366872,0.12014563106796117,1.8398268398268398,5.5,4.605170185988092,2.8903717578961645,9.94790435797423,7.115455965409582,7.297599006187345,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
CUST_0097,13,16872.57,62,1297.8899999999999,1489.82,749,28.366872005475702,0.08277703604806408,1.5312131919905771,4.428571428571429,4.143134726391533,2.6390573296152584,9.733503771409291,7.169265332561522,7.307081583130891,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
CUST_0098,14,18141.06,75,1295.7900000000002,1495.27,481,26.921286789869953,0.15592515592515593,2.4096385542168677,5.0,4.330733340286331,2.70805020110221,9.805988278412283,7.167647259102407,7.310730623533058,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
CUST_0099,20,24906.62,80,1245.331,1490.05,503,26.154688569472963,0.15904572564612326,3.316749585406302,3.8095238095238093,4.394449154672439,3.044522437723423,10.122929059733362,7.12795931414892,7.307235848743045,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
CUST_0100,12,14910.720000000001,58,1242.5600000000002,1441.13,578,20.416153319644078,0.10034602076124567,1.7699115044247786,4.461538461538462,4.07753744390572,2.5649493574615367,9.60990275992505,7.125733512984127,7.273876466347277,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
CUST_0101,8,10260.06,42,1282.5075,1454.61,717,30.17932922655715,0.058577405857740586,0.9791921664626683,4.666666666666667,3.7612001156935624,2.1972245773362196,9.236111427228408,7.157351843691084,7.283180335733642,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
CUST_0102,11,14502.74,56,1318.4309090909092,1487.42,646,19.509924709103355,0.08668730650154799,1.4745308310991958,4.666666666666667,4.04305126783455,2.4849066497880004,9.582161826184658,7.1849557931408,7.30547043363024,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
CUST_0103,10,12492.82,47,1249.282,1482.01,1065,29.626283367556468,0.044131455399061034,0.8583690987124464,4.2727272727272725,3.871201010907891,2.3978952727983707,9.432989401034416,7.1311244048524935,7.301829085203532,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
CUST_0104,17,21830.59,79,1284.1523529411766,1495.27,977,21.470225872689937,0.08085977482088025,1.5784586815227484,4.388888888888889,4.382026634673881,2.8903717578961645,9.991113282439022,7.158632552901468,7.310730623533058,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
CUST_0105,10,11774.84,51,1177.484,1417.74,736,21.752224503764545,0.06929347826086957,1.1961722488038278,4.636363636363637,3.9512437185814275,2.3978952727983707,9.373805253919832,7.071984145703625,7.257524432746722,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
CUST_0106,23,29263.35,110,1272.3195652173913,1489.82,294,21.609856262833677,0.3741496598639456,5.83756345177665,4.583333333333333,4.709530201312334,3.1780538303479458,10.284125330646605,7.149382600217555,7.307081583130891,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
CUST_0107,9,11150.1,47,1238.9,1489.82,673,25.284052019164957,0.06983655274888559,1.1642949547218628,4.7,3.871201010907891,2.302585092994046,9.319293426730729,7.122786010185797,7.307081583130891,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
CUST_0108,14,17942.73,73,1281.6235714285715,1490.65,608,28.0684462696783,0.12006578947368421,1.9774011299435028,4.866666666666666,4.30406509320417,2.70805020110221,9.794996029274534,7.156662924394459,7.307638168794068,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
CUST_0109,19,24572.94,94,1293.3126315789473,1495.27,584,28.772073921971252,0.16095890410958905,2.7777777777777777,4.7,4.553876891600541,2.995732273553991,10.109441810819588,7.165735046791133,7.310730623533058,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
CUST_0110,14,17415.77,55,1243.9835714285714,1495.27,1012,27.98631074606434,0.05434782608695652,1.2589928057553958,3.6666666666666665,4.02535169073515,2.70805020110221,9.765188814155701,7.126877613172043,7.310730623533058,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
CUST_0111,16,21066.6,87,1316.6625,1489.82,608,27.904175222450377,0.14309210526315788,2.2598870056497176,5.117647058823529,4.477336814478207,2.833213344056216,9.955491594282924,7.183614612468251,7.307081583130891,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
CUST_0112,15,18945.489999999998,65,1263.0326666666665,1495.27,594,23.750855578370977,0.10942760942760943,2.1613832853025934,4.0625,4.189654742026425,2.772588722239781,9.849373969080032,7.142062418254712,7.310730623533058,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
CUST_0113,17,22673.36,88,1333.7270588235294,1495.27,731,22.28336755646817,0.12038303693570451,2.0457280385078223,4.888888888888889,4.48863636973214,2.8903717578961645,10.028990049667698,7.196482099612081,7.310730623533058,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
CUST_0114,14,17388.56,70,1242.0400000000002,1441.13,990,22.48870636550308,0.0707070707070707,1.2844036697247705,4.666666666666667,4.2626798770413155,2.70805020110221,9.763625305130589,7.125315271202111,7.273876466347277,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
CUST_0115,8,10196.97,45,1274.62125,1495.27,1151,24.2217659137577,0.03909643788010426,0.639488409272582,5.0,3.828641396489095,2.1972245773362196,9.22994395985749,7.151188593824364,7.310730623533058,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST_0116,14,18038.32,74,1288.4514285714286,1489.26,589,21.204654346338124,0.12563667232597622,2.0319303338171264,4.933333333333334,4.31748811353631,2.70805020110221,9.800309098892873,7.161972157742213,7.306705880361031,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
CUST_0117,17,22231.489999999998,92,1307.7347058823527,1486.39,347,21.812457221081452,0.26512968299711814,3.8031319910514534,5.111111111111111,4.532599493153256,2.8903717578961645,10.009310011481723,7.176816076066686,7.3047781851055475,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
CUST_0118,8,10423.91,52,1302.98875,1489.82,737,30.16016427104723,0.07055630936227951,0.9557945041816008,5.777777777777778,3.970291913552122,2.1972245773362196,9.251953413536212,7.1731831151487695,7.307081583130891,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
CUST_0119,6,7724.97,27,1287.4950000000001,1417.74,1108,26.360027378507873,0.024368231046931407,0.4966887417218543,3.857142857142857,3.332204510175204,1.9459101490553132,8.952342660226195,7.161230149603711,7.257524432746722,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
CUST_0120,19,25116.87,105,1321.9405263157894,1487.42,356,23.460643394934976,0.2949438202247191,4.166666666666666,5.25,4.663439094112067,2.995732273553991,10.131334823993376,7.187612209450534,7.30547043363024,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
CUST_0121,13,16944.87,71,1303.4515384615383,1487.42,583,22.05886379192334,0.12178387650085763,1.9033674963396778,5.071428571428571,4.276666119016055,2.6390573296152584,9.737779425302099,7.1735379543746784,7.30547043363024,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
CUST_0122,10,13102.52,51,1310.252,1474.05,716,26.844626967830255,0.0712290502793296,1.2254901960784315,4.636363636363637,3.9512437185814275,2.3978952727983707,9.480636175385325,7.178737684971498,7.29644716650447,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
CUST_0123,12,15622.91,58,1301.9091666666666,1495.27,586,23.969883641341546,0.09897610921501707,1.749271137026239,4.461538461538462,4.07753744390572,2.5649493574615367,9.65655771217126,7.172354863771416,7.310730623533058,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST_0124,12,16868.739999999998,55,1405.7283333333332,1490.65,458,28.06570841889117,0.12008733624454149,2.150537634408602,4.230769230769231,4.02535169073515,2.5649493574615367,9.73327676344733,7.249021956263612,7.307638168794068,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
CUST_0125,7,9496.52,33,1356.6457142857143,1490.65,1120,30.65845311430527,0.029464285714285714,0.5737704918032788,4.125,3.5263605246161616,2.0794415416798357,9.158785990876884,7.213507386221185,7.307638168794068,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
CUST_0126,10,12732.630000000001,47,1273.2630000000001,1487.42,1064,27.813826146475016,0.044172932330827065,0.8591065292096219,4.2727272727272725,3.871201010907891,2.3978952727983707,9.452001804084473,7.1501232512477655,7.30547043363024,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CUST_0127,21,26658.6,97,1269.4571428571428,1490.65,319,22.154688569472963,0.30407523510971785,5.011933174224344,4.409090909090909,4.584967478670572,3.091042453358316,10.190904589869204,7.1471320696900005,7.307638168794068,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
CUST_0128,11,13820.6,57,1256.418181818182,1490.05,781,19.09924709103354,0.07298335467349552,1.2485811577752555,4.75,4.060443010546419,2.4849066497880004,9.533987864860572,7.1368158356966385,7.307235848743045,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
CUST_0129,10,12532.26,64,1253.226,1475.75,852,20.985626283367555,0.07511737089201878,1.050420168067227,5.818181818181818,4.174387269895637,2.3978952727983707,9.436141189628929,7.134273928240087,7.297599006187345,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
CUST_0130,15,19493.83,68,1299.5886666666668,1489.26,418,27.652292950034223,0.16267942583732056,2.8957528957528957,4.25,4.23410650459726,2.772588722239781,9.877904581194015,7.17057226147018,7.306705880361031,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CUST_0131,12,15985.8,47,1332.1499999999999,1495.27,441,23.353867214236825,0.10657596371882086,2.2181146025878005,3.6153846153846154,3.871201010907891,2.5649493574615367,9.679518660722131,7.195299841979926,7.310730623533058,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
